['/home/shijiaying/caffe/mjzfile/datatest/val/trilobite/image_0009.jpg', 0]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0019.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0082.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0529.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0539.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0215.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0269.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0741.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0054.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0657.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0122.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0584.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0577.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0035.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0674.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0088.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0004.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0610.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0375.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0580.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0573.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0455.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0160.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0146.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0451.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0798.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0726.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0630.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0717.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0121.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0389.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0410.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0051.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0057.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0037.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0143.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0787.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0308.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0127.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0185.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0218.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0593.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0421.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0585.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0614.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0020.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0723.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0120.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0323.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0368.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0480.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0237.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0589.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0210.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0053.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0289.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0419.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0403.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0325.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0003.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0132.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0159.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0059.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0713.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0124.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0399.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0543.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0220.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0503.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0783.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0793.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0459.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0789.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0089.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0784.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0387.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0140.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0117.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0650.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0667.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0563.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0265.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0683.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0452.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0443.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0509.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0380.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0749.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0262.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0245.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0502.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0428.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0496.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0460.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0544.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0361.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0208.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0386.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0142.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0196.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0757.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0049.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0271.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0747.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0405.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0780.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0280.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0499.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0758.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0309.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0093.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0295.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0714.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0638.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0090.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0087.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0355.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0742.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0319.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0179.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0414.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0212.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0528.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0079.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0243.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0270.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0686.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0281.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0025.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0261.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0176.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0182.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0775.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0664.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0724.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0153.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0154.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0786.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0075.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0599.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0550.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0535.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0785.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0652.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0412.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0687.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0661.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0062.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0433.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0718.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0184.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0151.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0579.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0007.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0609.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0228.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0216.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0665.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0336.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0369.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0722.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0521.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0542.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0754.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0768.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0551.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0349.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0498.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0353.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0457.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0792.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0575.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0172.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0005.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0569.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0622.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0627.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0384.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0017.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0547.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0501.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0109.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0790.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0190.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0721.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0475.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0571.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0008.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0426.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0247.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0546.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0046.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0624.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0395.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0748.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0014.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0318.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0555.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0128.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0673.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0505.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0493.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0365.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0491.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0438.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0583.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0383.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0771.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0655.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0186.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0213.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0696.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0675.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0676.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0342.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0709.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0418.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0331.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0629.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0613.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0693.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0668.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0102.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0311.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0374.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0618.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0297.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0406.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0107.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0765.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0275.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0444.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0710.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0422.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0138.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0034.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0556.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0091.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0116.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0274.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0669.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0123.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0161.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0705.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0554.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0030.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0300.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0795.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0797.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0106.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0042.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0490.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0126.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0653.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0497.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0458.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0752.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0234.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0482.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0385.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0016.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0708.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0681.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0408.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0376.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0477.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0512.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0437.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0518.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0337.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0611.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0774.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0135.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0672.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0162.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0601.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0173.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0538.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0200.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0351.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0566.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0736.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0532.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0170.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0350.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0432.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0338.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0033.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0101.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0312.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0545.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0745.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0343.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0222.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0642.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0440.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0587.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0242.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0648.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0340.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0552.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0678.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0725.jpg', 84]
['/home/shijiaying/caffe/mjzfile/datatest/val/Motorbikes/image_0381.jpg', 84]
